image_id,image_category,neckline_left,neckline_right,center_front,shoulder_left,shoulder_right,armpit_left,armpit_right,waistline_left,waistline_right,cuff_left_in,cuff_left_out,cuff_right_in,cuff_right_out,top_hem_left,top_hem_right,waistband_left,waistband_right,hemline_left,hemline_right,crotch,bottom_left_in,bottom_left_out,bottom_right_in,bottom_right_out,category
train1/outwear/14518175c9f96ba448d7ce2ee29a25f9.jpg,outwear,235_111_0,295_118_1,-1_-1_-1,178_121_1,353_149_1,183_197_0,326_204_0,-1_-1_-1,-1_-1_-1,184_269_1,140_243_1,335_274_0,383_256_1,139_469_0,332_487_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/323ca212ccd61f615bcb472c6e1f9f3d.jpg,outwear,220_162_1,299_162_0,-1_-1_-1,159_195_1,352_194_1,183_273_0,343_282_1,-1_-1_-1,-1_-1_-1,277_431_1,227_456_1,367_487_1,426_486_1,170_414_1,357_425_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/cdd568fcc0838b1f2a20e2f0370ac867.jpg,outwear,164_77_1,196_80_1,-1_-1_-1,111_99_1,243_106_1,121_138_1,209_139_0,-1_-1_-1,-1_-1_-1,130_207_1,98_213_1,213_154_1,243_147_1,144_241_1,238_221_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/d651f56cf4848356fec99794c95050cc.jpg,outwear,231_31_1,279_30_1,-1_-1_-1,192_59_1,322_59_1,187_142_1,335_141_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,190_483_1,340_485_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/733d00e9ad61245c1beda5f69a7dda08.jpg,outwear,219_87_1,307_100_1,-1_-1_-1,159_105_1,358_129_1,172_201_1,330_226_1,176_272_1,307_294_0,87_415_1,53_411_1,360_437_1,408_431_1,122_483_1,310_506_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/6da2a9600d2160480d619d6ab845b85c.jpg,outwear,175_59_1,330_63_1,-1_-1_-1,114_85_1,391_96_1,134_192_0,370_200_0,-1_-1_-1,-1_-1_-1,67_382_1,42_370_1,414_390_1,459_384_1,153_450_1,340_453_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/8053f17fe0bf4d3cf2ec14f3e60c40ab.jpg,outwear,129_55_1,208_54_1,-1_-1_-1,35_129_1,304_119_1,76_254_1,274_233_0,-1_-1_-1,-1_-1_-1,69_460_1,20_461_1,308_444_1,357_449_1,89_420_1,276_424_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/64a4d93f859b5fc809271f384505c2a8.jpg,outwear,198_121_1,241_118_1,-1_-1_-1,173_129_1,273_129_1,178_176_0,281_175_0,-1_-1_-1,-1_-1_-1,147_285_1,131_277_1,361_252_1,372_241_1,329_422_1,505_308_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/e5a7d9fa5d9e64a759ac0eec321a98da.jpg,outwear,215_57_1,292_59_1,-1_-1_-1,153_94_1,350_94_1,149_200_0,346_204_0,-1_-1_-1,-1_-1_-1,130_395_0,83_393_1,345_404_1,395_404_1,125_426_1,356_418_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/d4ca3d8e58c55a03e801ca923af77c1b.jpg,outwear,145_102_1,194_106_1,-1_-1_-1,102_123_1,233_140_0,112_194_0,222_190_1,115_244_1,217_239_1,88_346_1,62_333_1,217_247_1,227_281_1,75_402_1,257_401_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/67c05e76e0045b80eddcf170204258aa.jpg,outwear,204_157_1,262_159_0,-1_-1_-1,140_196_1,313_163_0,150_290_1,333_253_0,-1_-1_-1,-1_-1_-1,237_343_1,145_433_1,335_187_1,440_312_1,169_381_0,342_357_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/d7ebf871e888d8a4eec5231dd20a896c.jpg,outwear,178_124_1,241_125_0,-1_-1_-1,125_142_1,302_137_1,147_210_0,286_211_0,-1_-1_-1,-1_-1_-1,167_242_1,167_271_1,261_237_1,264_271_1,151_509_1,304_509_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/39d84d8e6b83ae655f53ce5a993b7372.jpg,outwear,171_188_0,200_189_1,-1_-1_-1,148_188_1,218_189_1,161_219_0,222_217_0,-1_-1_-1,-1_-1_-1,169_233_1,157_264_1,222_233_1,228_263_1,144_301_1,209_300_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/ba38c618026101096be6e9dbd6c68dc9.jpg,outwear,234_48_1,289_48_1,-1_-1_-1,141_111_1,382_109_1,155_242_1,366_236_1,-1_-1_-1,-1_-1_-1,102_489_1,75_490_1,421_491_1,447_490_1,131_434_1,393_434_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/eec4936c3c0f5ff458f4bc738c26fd4f.jpg,outwear,228_55_1,285_53_1,-1_-1_-1,165_105_1,349_113_1,165_219_1,354_217_1,-1_-1_-1,-1_-1_-1,162_400_1,109_419_1,364_409_1,405_424_1,167_405_1,364_393_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/ce3af25770d45930c14708fb0ea3de13.jpg,outwear,200_144_1,319_142_1,-1_-1_-1,147_179_1,376_169_1,146_278_1,383_274_1,-1_-1_-1,-1_-1_-1,117_411_1,59_415_1,436_410_1,481_392_1,144_401_1,384_395_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/c569a6d63f325117fb8abfe881d4a0dc.jpg,outwear,141_121_1,231_121_1,-1_-1_-1,69_152_1,298_155_1,84_269_0,285_259_0,109_364_1,261_360_1,99_455_0,73_480_1,281_473_0,330_463_1,88_463_1,285_455_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/96cac1fcd55ff684473b4147d9e47df7.jpg,outwear,135_22_1,167_20_1,-1_-1_-1,101_40_1,206_43_1,108_70_0,202_72_0,-1_-1_-1,-1_-1_-1,104_211_0,88_213_1,201_213_0,217_216_1,103_189_1,206_192_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/9ae8e832da70cdb0dff55a65c938b373.jpg,outwear,176_2_1,220_0_1,-1_-1_-1,96_55_1,294_52_1,106_147_1,285_149_1,-1_-1_-1,-1_-1_-1,97_337_1,52_338_1,314_358_1,344_350_1,93_483_1,308_507_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/d695d172cf98dfdafbf696f54dc4d40c.jpg,outwear,237_89_1,280_88_0,-1_-1_-1,195_121_1,325_111_1,214_180_1,316_173_1,211_209_1,315_211_1,194_308_1,165_304_1,341_290_1,369_284_1,190_444_1,353_442_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/64a8116e34f4fee8a9452a6d4ae8603c.jpg,outwear,219_78_1,276_80_1,-1_-1_-1,156_114_1,346_116_1,166_180_0,345_175_0,-1_-1_-1,-1_-1_-1,166_354_0,131_350_1,338_346_0,366_348_1,152_449_1,343_459_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/58717c6dcf7e794899e4a8de072133cd.jpg,outwear,308_135_1,354_131_1,-1_-1_-1,263_169_1,407_175_1,278_233_0,387_230_1,-1_-1_-1,-1_-1_-1,236_357_1,214_329_1,396_376_1,426_369_1,266_371_1,394_373_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/8115a648e66b48e2a855e5817d124ca0.jpg,outwear,171_106_1,217_109_1,-1_-1_-1,119_140_1,259_150_1,130_187_1,252_194_1,135_266_1,234_264_1,141_305_1,120_329_1,247_302_1,264_325_1,122_440_1,268_440_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/a9c562aad7e270f4873504e0c02aa0b8.jpg,outwear,228_145_0,288_144_0,-1_-1_-1,192_164_1,324_154_1,204_213_1,314_205_1,-1_-1_-1,-1_-1_-1,195_418_1,169_418_1,300_405_1,330_411_1,191_353_0,317_355_0,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/789090d3fb0658fdd7a7778efd15e08f.jpg,outwear,246_137_1,297_138_0,-1_-1_-1,182_185_1,353_175_1,208_258_0,306_251_0,-1_-1_-1,-1_-1_-1,303_290_1,297_263_1,205_309_0,206_337_1,177_435_1,341_459_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/730c719c8209fc4b2d49953ceb70e563.jpg,outwear,233_93_0,290_92_1,-1_-1_-1,195_110_1,333_112_1,195_171_0,329_169_0,-1_-1_-1,-1_-1_-1,175_319_1,151_321_1,380_200_1,381_233_1,139_460_1,472_402_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/ce63ad591747f5393ac40f4443f7a993.jpg,outwear,213_28_1,291_27_1,-1_-1_-1,160_54_0,332_45_1,175_131_0,325_129_0,-1_-1_-1,-1_-1_-1,176_291_0,134_291_1,333_292_1,371_288_1,170_469_1,323_475_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/268ff9909f048f39470eb243c9a93c96.jpg,outwear,229_128_0,304_121_0,-1_-1_-1,189_142_1,348_135_1,197_223_0,311_226_0,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,145_376_1,366_340_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/97401a87a8a1246d54b7d7045c757fc7.jpg,outwear,223_47_1,283_47_1,-1_-1_-1,171_80_1,338_78_1,182_149_0,319_151_0,-1_-1_-1,-1_-1_-1,173_325_1,134_318_1,336_326_1,376_319_1,166_482_1,344_481_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/8cc3e3419032be517bc3127cbf221c51.jpg,outwear,241_128_1,308_158_0,-1_-1_-1,194_138_1,342_186_1,113_300_1,321_302_0,-1_-1_-1,-1_-1_-1,285_447_0,234_481_1,287_392_1,320_434_1,125_435_1,332_424_0,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/3919f5aba0043f71d433bdc093d25d1e.jpg,outwear,231_118_0,267_120_0,-1_-1_-1,201_137_1,306_131_1,198_190_0,291_204_1,-1_-1_-1,-1_-1_-1,200_298_1,173_296_1,292_315_1,338_319_1,188_475_1,322_460_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/ac6cb7045d053e796f1683d8ae44cae6.jpg,outwear,231_84_1,284_84_1,-1_-1_-1,169_115_0,340_123_0,170_204_0,342_197_0,-1_-1_-1,-1_-1_-1,146_421_1,121_419_1,361_425_1,389_419_1,151_431_1,355_448_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/d93dd892ed4697bf3628f6894b8eebbb.jpg,outwear,231_124_1,264_121_1,-1_-1_-1,146_153_1,335_161_1,173_219_1,323_211_0,180_296_1,320_291_1,152_422_1,115_413_1,332_337_1,346_381_1,145_460_1,363_448_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/b80532224ea7e7af18a8248c6f295eec.jpg,outwear,109_93_1,168_96_1,-1_-1_-1,74_110_1,204_114_1,77_173_1,192_178_1,-1_-1_-1,-1_-1_-1,37_296_1,10_294_1,220_302_1,249_305_1,65_266_1,207_272_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/41171262387516a23cb7fa8eaa72c1fd.jpg,outwear,206_43_1,299_44_1,-1_-1_-1,117_105_1,389_110_1,109_192_0,395_205_0,-1_-1_-1,-1_-1_-1,120_483_1,37_469_1,394_493_1,476_469_1,108_470_1,403_478_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/9b9e7b4051d5f7908065c91083d8d5fe.jpg,outwear,223_101_0,277_109_0,-1_-1_-1,193_118_1,310_127_1,200_170_1,310_177_0,-1_-1_-1,-1_-1_-1,214_226_1,206_260_1,322_315_0,335_309_1,188_443_1,343_436_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/8c3ce3775a076859f3160660d82acc63.jpg,outwear,247_92_1,294_96_1,-1_-1_-1,196_120_1,337_131_1,211_188_1,330_191_0,-1_-1_-1,-1_-1_-1,200_312_1,170_314_1,330_324_0,355_320_1,195_450_1,328_452_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/0baeaf2d4682ad61a88f4f2a6834afc5.jpg,outwear,168_34_1,209_38_1,-1_-1_-1,105_63_1,270_82_1,101_126_1,283_143_0,-1_-1_-1,-1_-1_-1,75_286_1,39_272_1,303_293_0,334_286_1,56_398_1,325_399_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/695d8168b4d9bc3544631c2a3a52e15d.jpg,outwear,257_103_1,304_104_1,-1_-1_-1,214_122_1,349_126_1,184_195_0,348_204_0,-1_-1_-1,-1_-1_-1,174_334_0,152_333_1,346_345_0,385_342_1,167_482_1,373_494_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/60f407fa26a77e78d07b0c3de5c29038.jpg,outwear,151_34_1,276_46_1,-1_-1_-1,53_94_1,363_98_1,102_234_0,322_265_1,-1_-1_-1,-1_-1_-1,60_434_1,-1_-1_-1,382_426_1,437_417_1,80_443_1,348_415_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/93b5de4620cbda9b2d4433cb6ca3a7ff.jpg,outwear,239_139_1,312_138_1,-1_-1_-1,171_152_1,374_163_1,186_231_0,355_222_0,-1_-1_-1,-1_-1_-1,170_374_1,130_368_1,363_381_1,402_372_1,176_382_1,360_378_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/1fa58e80e2685e09c102a321849a6522.jpg,outwear,231_76_1,276_75_1,-1_-1_-1,182_137_1,327_138_1,197_202_1,316_202_1,204_248_1,308_248_1,189_343_1,158_345_1,319_341_0,348_347_1,187_483_1,336_482_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/6b26ddac493628d16469d741984e559a.jpg,outwear,275_81_1,384_118_1,-1_-1_-1,219_112_1,422_176_1,217_176_1,380_237_1,-1_-1_-1,-1_-1_-1,91_402_1,59_391_1,328_484_1,364_501_1,133_399_1,304_459_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/50d2db23744963a873b32453b0a064ad.jpg,outwear,226_141_1,279_142_1,-1_-1_-1,184_170_1,319_162_1,196_240_0,301_238_1,-1_-1_-1,-1_-1_-1,196_334_1,161_328_1,312_333_1,349_326_1,183_406_0,321_397_0,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/7adaa318c541c1bfdab82c76e371b6fe.jpg,outwear,213_97_1,265_90_1,-1_-1_-1,158_127_1,337_124_1,171_195_0,305_177_0,-1_-1_-1,-1_-1_-1,182_274_1,170_306_1,318_178_1,348_172_1,145_451_1,370_450_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/a07f2ba05987cbe5c4d8f82a7b7141fc.jpg,outwear,190_85_1,234_86_1,-1_-1_-1,156_108_1,264_111_1,171_162_0,256_166_0,-1_-1_-1,-1_-1_-1,207_226_1,176_250_1,230_246_1,262_254_1,161_399_1,296_399_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/111394187acef4b8d10aed96f9ed18fe.jpg,outwear,189_83_1,280_75_1,-1_-1_-1,143_110_1,320_100_1,130_246_1,339_235_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,148_472_1,354_459_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/24364b20427e4a210f8e78a48f205910.jpg,outwear,309_78_1,354_82_0,-1_-1_-1,279_98_1,379_99_1,293_142_1,371_139_0,-1_-1_-1,-1_-1_-1,288_245_1,259_252_1,371_197_0,391_209_1,282_391_0,402_385_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/9b664f37d2981cdc3be9ba3bab793332.jpg,outwear,211_48_1,290_35_1,-1_-1_-1,143_93_1,398_92_1,139_205_0,393_196_0,-1_-1_-1,-1_-1_-1,124_467_1,84_463_1,389_485_1,431_484_1,138_473_1,404_483_0,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/5c04f997507f1cf9e225899733e4fb26.jpg,outwear,216_62_1,287_61_1,-1_-1_-1,131_104_1,368_103_1,154_211_1,349_203_1,-1_-1_-1,-1_-1_-1,129_477_1,82_480_1,366_458_1,408_456_1,163_425_1,352_415_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/24233b821a40af508c27dc4afaa26aae.jpg,outwear,199_76_1,316_75_1,-1_-1_-1,156_94_1,356_94_1,135_192_0,372_187_0,-1_-1_-1,-1_-1_-1,133_327_1,70_290_1,387_323_1,446_292_1,152_385_1,359_387_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/c951a231069929048099dff885f18f7a.jpg,outwear,212_113_1,261_110_1,-1_-1_-1,160_138_1,311_135_1,170_212_1,303_203_0,-1_-1_-1,-1_-1_-1,163_366_1,134_365_1,316_365_1,338_357_1,162_472_1,310_469_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/ee53c7ac1d223af279e06b75496d2488.jpg,outwear,205_48_1,306_50_0,-1_-1_-1,130_87_0,379_91_0,141_166_0,362_151_0,-1_-1_-1,-1_-1_-1,81_169_1,40_154_1,339_86_1,385_65_1,156_461_1,361_471_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/0e9520f6b5b952bb1b6e6b915e5c71da.jpg,outwear,251_102_1,299_100_1,-1_-1_-1,203_130_1,352_129_1,221_189_0,336_192_1,226_250_1,332_243_1,203_320_1,172_314_1,351_332_1,377_327_1,211_450_1,352_449_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/e43b5dbc762e03f2fba0e41986ec9114.jpg,outwear,153_209_1,221_203_1,-1_-1_-1,115_235_1,258_229_1,102_332_1,266_332_1,-1_-1_-1,-1_-1_-1,91_331_1,66_296_1,276_333_1,307_294_1,139_399_1,228_398_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/c90da63f10990db1b401539c722ba556.jpg,outwear,164_78_0,196_77_1,-1_-1_-1,124_98_1,232_87_1,128_139_0,226_134_0,-1_-1_-1,-1_-1_-1,128_257_1,112_257_1,231_247_1,248_248_1,132_225_1,223_219_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/a951b7585b0aadac607a8049b14628a9.jpg,outwear,191_96_1,284_92_1,-1_-1_-1,127_143_1,355_139_1,164_220_0,312_208_0,-1_-1_-1,-1_-1_-1,120_474_1,97_447_1,349_469_1,376_455_1,155_452_1,330_446_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/d08028d064b25f5ced4b8f8b52e6abba.jpg,outwear,234_97_1,277_99_1,-1_-1_-1,187_113_1,322_138_1,187_163_0,308_192_0,190_226_1,297_238_1,175_301_1,152_299_1,310_325_1,339_321_1,153_464_1,301_482_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/5b0ccf867fc7eb105e577fd01b957e7d.jpg,outwear,175_3_1,307_3_1,-1_-1_-1,97_52_1,388_51_1,128_145_0,363_149_0,-1_-1_-1,-1_-1_-1,79_507_1,14_499_1,424_508_1,496_493_1,95_408_0,399_407_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/bd6eea49ac83759baa9302c9b2cc7674.jpg,outwear,232_135_1,270_150_1,-1_-1_-1,207_130_0,294_178_0,187_184_0,263_220_0,-1_-1_-1,-1_-1_-1,213_147_1,196_134_1,238_170_1,277_175_1,63_357_1,240_443_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/6962e47dc754fe3c36ba16d56bcddf02.jpg,outwear,209_78_1,296_79_1,-1_-1_-1,188_92_0,319_96_0,187_190_1,323_193_1,-1_-1_-1,-1_-1_-1,153_344_1,117_338_1,362_354_1,397_345_1,159_452_1,351_440_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
train1/outwear/efad077e34bc1a5017048931632be573.jpg,outwear,156_112_1,197_119_0,-1_-1_-1,135_112_1,221_131_1,136_164_0,208_172_0,-1_-1_-1,-1_-1_-1,165_265_1,141_272_1,186_121_1,199_114_1,102_337_1,234_337_1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,-1_-1_-1,outwear
